
-- INSERTS TABLA cliente
INSERT INTO cliente(nombre, genero, direccion, telefono, fechaNac) VALUES
('Carmen Ruiz Ortega', 0, 'Calle San Vicente 23, Valencia', '611334455', '1988-09-30'),
(4, 55, 11),
(2, 56, 6),
(3, 57, 13),
(1, 58, 2),
(4, 59, 14),
(2, 60, 7),
(3, 61, 9),
(1, 62, 3),
(4, 63, 15),
(2, 64, 4),
(3, 65, 8),
(2, 6, 10),
(3, 7, 2),
(1, 8, 14),
(4, 9, 6),
(2, 10, 9),
(3, 11, 1),
(1, 12, 13),
(4, 13, 4),
(2, 14, 11),
(3, 15, 3),
(1, 16, 15),
(4, 17, 5),
(2, 18, 8),
(3, 19, 10),
(1, 20, 12),
(4, 21, 7),
(2, 22, 2),
(3, 23, 14),
(1, 24, 6),
(4, 25, 9),
(2, 26, 1),
(3, 27, 13),
(1, 28, 4),
(4, 29, 11),
(2, 30, 3),
(3, 31, 15),
(1, 32, 5),
(4, 33, 8),
(2, 34, 10),
(3, 35, 12),
(2, 1, 5),
(3, 2, 8),
(1, 3, 12),
(4, 4, 3),
(2, 5, 7);
